"customer_id","x","t.x","T.cal","pred_30d","p_alive"
13514,4,569,609,0.137280209056292,0.999761731883449
13515,3,457,622,0.134264366448066,0.999579596194819
13516,1,99,296,0.132681697456731,0.999511860122014
13517,1,377,689,0.127766480016151,0.99921962995809
13518,4,588,594,0.137479295550687,0.999796124769573
13519,5,542,678,0.139183182915355,0.999628229408504
13520,3,553,612,0.134412397754737,0.99973966792042
13521,1,206,275,0.132981166992909,0.999724763375671
13522,2,455,612,0.131567716033027,0.999597562341283
13523,3,243,473,0.136153461310316,0.999426025232796
13525,1,456,637,0.128434439628529,0.999557518297956
13526,0,0,116,0.1321430171665,1
13527,3,522,604,0.134509954122637,0.999711130222967
13528,2,388,664,0.130889678408156,0.999318578976341
13529,1,393,416,0.131187909983709,0.999776051051849
13530,1,498,648,0.128308967921645,0.99961358669563
13531,3,333,589,0.134653265224524,0.999360720301442
13532,0,0,453,0.127883165851116,1
13533,2,590,697,0.130532972351004,0.999678910584853
13534,4,727,730,0.135737316241833,0.999798944714998
13535,2,541,621,0.131471561515174,0.999714080623779
13537,4,176,715,0.135624816442603,0.997573918256269
13538,1,346,565,0.129298872257673,0.999474306039589
13539,3,586,650,0.133932088387417,0.999734009214881
13540,0,0,442,0.128017870816722,1
13541,1,66,598,0.12869177229582,0.997888397470891
13542,0,0,291,0.12989610885201,1
13543,3,641,727,0.132967218071306,0.99970716860341
13544,3,471,547,0.135237806745303,0.999718332744179
13545,5,368,559,0.140735461029235,0.999513336879453
13546,2,101,620,0.13124945137738,0.997931188953748
13547,3,498,683,0.133492728954331,0.999541750740907
13548,1,55,662,0.127816033834825,0.997082425745498
13549,6,515,630,0.142637153072884,0.999660922385681
13550,1,113,663,0.127888832071374,0.997743881286467
13551,1,458,605,0.128829691942523,0.999617595166279
13553,1,355,383,0.131604158317197,0.999770998891838
13554,0,0,66,0.132799339344584,1
13555,0,0,645,0.125576785591267,1
13556,5,637,684,0.139122654288398,0.999754906722314
13557,2,456,658,0.130988444825273,0.999510010239827
13558,0,0,208,0.130952181792851,1
13559,7,496,508,0.147166333601336,0.999793850172751
13560,0,0,434,0.128116016444416,1
13561,0,0,350,0.129155704965678,1
13562,0,0,165,0.131506085135199,1
13563,0,0,626,0.12580130560237,1
13564,5,563,585,0.140427483630436,0.999781610393635
13565,0,0,247,0.13045382417336,1
13566,3,514,652,0.133892845729525,0.999628754928335
13567,5,501,683,0.139105556953078,0.999538487664372
13568,5,478,622,0.139914714731253,0.999612600690894
13569,3,607,627,0.134228318078412,0.999781576451885
13570,1,170,493,0.130144940085041,0.9991590347333
13571,3,505,619,0.134313952020496,0.999666360638514
13572,0,0,341,0.129268101886931,1
13573,3,111,667,0.133414337282055,0.99745877450153
13574,0,0,138,0.131856286145555,1
13575,0,0,619,0.125884226012725,1
13576,0,0,319,0.129543675233069,1
13577,1,354,611,0.128726437090013,0.999381469759297
13578,2,490,713,0.130310107404571,0.999464695435539
13579,4,421,544,0.138110897597254,0.999649401181956
13580,2,289,475,0.133280232801879,0.999537027112947
13581,1,286,590,0.128963045172045,0.999237086739786
13582,0,0,705,0.124873006882416,1
13583,2,75,325,0.13519383576852,0.999370733435891
13584,3,562,628,0.134208959487074,0.999731444095094
13585,5,525,624,0.139898751939877,0.999686732800482
13586,3,599,642,0.134035963512997,0.999757893349058
13587,4,435,579,0.137649158223475,0.999614193413717
13588,1,57,615,0.128453005101378,0.997634552057835
13589,3,529,668,0.133691871190509,0.99962742376082
13590,0,0,251,0.130402924958525,1
13591,2,108,554,0.132145517823203,0.99850064325792
13592,2,364,515,0.132782394155275,0.999605730011301
13593,4,488,716,0.135865380110181,0.99943661638289
13594,8,547,581,0.148982155579704,0.99977135996935
13595,0,0,210,0.130926532384649,1
13596,7,537,602,0.145852779885117,0.999733144987169
13597,4,589,683,0.136320319678081,0.999695381081392
13598,7,382,593,0.145935601984949,0.999451764645204
13599,3,429,442,0.13660710758456,0.999788103358824
13600,2,470,577,0.132013559569553,0.999677192874348
13601,1,387,446,0.130806191963174,0.999737901624586
13602,1,151,351,0.131976191796675,0.999507576767401
13603,2,480,690,0.130594235547136,0.999493662376636
13604,4,197,529,0.138226194134606,0.999060748256213
13605,3,397,690,0.13336658646015,0.999251514733849
13606,3,198,503,0.135732452228392,0.999189390683256
13607,4,330,485,0.138879916309348,0.999591291672227
13608,3,295,579,0.134768548519223,0.999271825416574
13609,2,477,693,0.130555831544802,0.999480127052835
13610,0,0,266,0.130212406131568,1
13612,2,311,613,0.131506854814345,0.999229306895451
13613,2,315,625,0.131354783132296,0.999202231064397
13614,1,387,721,0.127375544341576,0.999144232634804
13615,1,288,388,0.13152955682173,0.999685395862475
13616,3,627,725,0.132989861357023,0.99969100472062
13617,2,73,560,0.132029507447199,0.998191164654175
13618,4,534,708,0.135983750233079,0.999560645331003
13619,4,392,671,0.136417219002534,0.999282348271936
13620,1,151,469,0.130445347004356,0.999174955732364
13621,4,474,689,0.136212838920985,0.999468155426292
13622,4,661,667,0.136538539187782,0.999796163148278
13623,2,201,716,0.130084217994476,0.998011521744987
13624,3,312,427,0.136786302054166,0.999661619349048
13625,4,297,636,0.136833521253951,0.999044566139336
13626,0,0,425,0.128226610310204,1
13627,2,376,486,0.133158339596264,0.999671466740042
13628,2,290,591,0.1317801730947,0.999230609085983
13629,2,218,401,0.134228872049875,0.999540569125887
13630,3,459,467,0.136281509661971,0.999792896139864
13631,2,644,702,0.130480099211632,0.999741025370364
13632,4,469,613,0.13720833544589,0.999615020355919
13633,3,166,278,0.138769406987849,0.999663759812721
13634,0,0,31,0.133262657555956,1
13635,3,491,701,0.133260979654381,0.999487578365431
13636,9,678,731,0.149691364837728,0.99974998665723
13637,4,581,596,0.137452167549681,0.999787534356036
13638,1,409,671,0.128001469792043,0.999371800226934
13639,0,0,279,0.130047739551486,1
13640,1,316,496,0.130159277453423,0.999554777198955
13641,3,167,191,0.139969762032136,0.999776597530324
13642,0,0,353,0.129118282746532,1
13643,1,320,460,0.130616501102123,0.999625926386841
13644,0,0,473,0.127638972622476,1
13645,6,586,662,0.142217367601962,0.99971909427525
13646,3,373,577,0.134824253779448,0.999495887193062
13647,2,308,633,0.131248747331379,0.999147294651066
13648,0,0,657,0.125435395929811,1
13649,3,463,665,0.133713001234338,0.999504285426344
13650,2,448,561,0.132212355641014,0.999668211789896
13651,1,179,443,0.13079301017019,0.999350093188616
13652,5,479,570,0.140614937751978,0.999697645710054
13653,2,349,398,0.134295655046656,0.999749452574998
13654,4,620,717,0.135887363070231,0.999691597533681
13655,0,0,491,0.127419994700674,1
13656,3,561,566,0.135005094057375,0.999795744701749
13657,2,579,715,0.1303080606264,0.999635566762661
13658,1,202,632,0.128381158788611,0.998673240130275
13659,0,0,286,0.129959245317901,1
13660,0,0,60,0.132878536383311,1
13661,5,722,728,0.138558002442154,0.999797465430398
13662,3,178,331,0.138047928938051,0.999594035680922
13663,0,0,353,0.129118282746532,1
13664,6,685,693,0.141816122928442,0.999796786728088
13665,1,128,576,0.129044554394479,0.998546928422176
13666,0,0,402,0.128510108460627,1
13667,0,0,249,0.130428369599855,1
13668,3,396,650,0.133883429673547,0.999370796995272
13669,5,627,628,0.13986223989083,0.999802081934445
13670,1,110,648,0.128083238300431,0.997855000371226
13671,4,481,561,0.137897386493553,0.999713094566844
13672,2,204,597,0.131653137187504,0.998832839316195
13673,9,708,719,0.149866033450462,0.999797371825277
13674,3,153,615,0.134186917822387,0.998344707487918
13675,2,629,716,0.130305095751582,0.999706105068678
13676,0,0,310,0.129656748721877,1
13677,4,434,699,0.136066712383361,0.999329903434434
13678,2,338,459,0.133499773175066,0.999654355994209
13679,5,679,706,0.138839826086164,0.999776746511049
13681,3,417,468,0.136262384553201,0.999748086498598
13682,0,0,92,0.132457240263858,1
13683,0,0,431,0.128152859863087,1
13684,1,101,632,0.12828355314431,0.997913968707829
13685,4,276,726,0.135599648442387,0.998412625433987
13686,1,253,514,0.129911636624881,0.999363787749614
13687,0,0,268,0.130187045674918,1
13688,4,560,688,0.136249550891091,0.999644009904761
13689,5,447,604,0.140148676770889,0.999587507263069
13690,1,253,361,0.131870731872771,0.999673643136838
13691,6,713,721,0.141445777687132,0.999796806811904
13692,1,2,639,0.128035165794287,0.996637457440431
13693,2,366,544,0.132410612829841,0.999555818164583
13694,1,470,597,0.128931032176065,0.999649316704767
13695,3,571,581,0.134813097626251,0.999791106634661
13696,2,489,731,0.130085550214314,0.999418627459009
13697,4,718,719,0.135876845781443,0.999800755325354
13698,3,138,588,0.134540104372611,0.998426580975394
13699,3,538,629,0.134192036087896,0.99969942622068
13700,3,275,354,0.137757633408984,0.999712552904965
13701,2,267,606,0.131575045215966,0.999088094721798
13702,3,300,528,0.13544337982198,0.999434460563297
13703,2,154,388,0.134380535737836,0.999419334154337
13704,4,561,657,0.13665244379007,0.999692244673155
13705,2,668,715,0.130323400459957,0.999753243621159
13706,2,577,617,0.131527167341127,0.999760278424046
13707,5,581,675,0.139231546777065,0.999694663895202
13708,1,18,657,0.127817122931572,0.996623371725532
13709,2,361,708,0.130319267228734,0.999068485461181
13710,2,443,727,0.130118473153845,0.999298970248306
13711,2,129,156,0.137498547248381,0.999772377521349
13713,3,312,529,0.135434315206336,0.999462489182578
13714,2,351,378,0.134557606678358,0.999772980824441
13715,3,592,704,0.133248041897798,0.999670694462757
13716,2,498,556,0.132284488547635,0.99974011530441
13717,1,381,548,0.129521082160464,0.999581116161666
13718,2,390,554,0.132288781093971,0.999583150408922
13719,2,461,557,0.132265638494424,0.999692342352074
13721,2,135,198,0.136926742038571,0.999731668348604
13722,0,0,111,0.132208357308897,1
13723,1,266,496,0.13014492100247,0.999444527208221
13724,2,652,725,0.130198042644165,0.999723644887063
13725,1,284,674,0.127904725609012,0.998897192023678
13726,5,504,578,0.140511891834158,0.999721052203223
13727,1,214,233,0.133534246931522,0.999779614279334
13728,1,36,555,0.129229115098041,0.997989656452864
13730,2,157,205,0.136835275712073,0.999749556544246
13731,3,483,576,0.134864005493537,0.999696062951306
13732,4,309,563,0.137821695252365,0.999353557558606
13733,0,0,408,0.128436031635638,1
13734,5,677,729,0.138538426575587,0.999749385010212
13735,0,0,110,0.132221433092002,1
13736,0,0,209,0.130939355832734,1
13738,4,591,679,0.136372497272488,0.999703598845248
13739,1,268,390,0.131500007242267,0.999653214131061
13740,5,651,722,0.13862565102807,0.999726204803795
13741,3,104,580,0.134613908749498,0.9982195552414
13742,3,507,555,0.135139859969593,0.999751960150207
13743,2,379,670,0.130809949071782,0.999271725628555
13744,3,506,530,0.135464123648804,0.999777403242939
13745,2,492,512,0.132843476288403,0.999780265437064
13746,3,425,559,0.135072658043714,0.999633457883653
13747,3,506,623,0.134262778129849,0.999661866610115
13748,3,645,727,0.132967907864999,0.999712354781703
13749,3,292,522,0.135519849347395,0.99942887062069
13751,3,495,698,0.133300462030754,0.999503442725925
13752,3,431,697,0.133290967614512,0.999338838257606
13753,3,231,346,0.137856926218177,0.99966021185565
13754,1,273,317,0.132443727135651,0.999753983094166
13755,3,431,456,0.13642259241561,0.999776214340011
13756,2,419,571,0.132078994515943,0.999605384891936
13757,0,0,347,0.129193148882598,1
13758,0,0,453,0.127883165851116,1
13759,3,211,447,0.13648984925779,0.99940820351951
13760,1,436,589,0.129022978604667,0.999607073385927
13761,1,198,383,0.131573852709671,0.999540773130774
13762,1,46,557,0.129214005951225,0.998062037868249
13763,1,490,528,0.129790495824724,0.999761246649557
13764,1,82,232,0.133523734896017,0.999603225077368
13765,1,45,454,0.130577425414758,0.998753698352054
13766,1,84,298,0.132650778655323,0.999473036498746
13767,4,408,677,0.136345096113209,0.999315555776226
13768,2,431,663,0.130917881738057,0.999440184694178
13769,2,290,317,0.135353093883262,0.999772817799998
13770,1,208,655,0.128091431898786,0.998574808775765
13771,2,269,299,0.135589206282076,0.999769658603126
13772,1,262,341,0.132130934325018,0.999712843313467
13773,4,437,470,0.139103565159897,0.999768804340526
13774,0,0,224,0.130747267484148,1
13775,0,0,384,0.128732852519962,1
13776,1,310,723,0.12730652098502,0.99878908064097
13777,4,441,601,0.137359512268609,0.999585002559627
13778,1,384,638,0.128401012206207,0.99939130225485
13779,2,561,611,0.1316001084354,0.999749456632217
13780,2,465,690,0.130589675628598,0.999458763365508
13781,2,337,594,0.131761151456342,0.999369352001584
13782,2,246,393,0.134341480901274,0.999609736210912
13784,3,498,554,0.135151425968651,0.999742806304455
13786,4,520,537,0.138221453328373,0.99978548180593
13787,2,229,514,0.132751415774611,0.999277486027376
13788,3,653,704,0.133258529503528,0.999749375934948
13789,1,289,397,0.131414236774479,0.999674184754465
13790,2,173,240,0.136364548097776,0.999727037213503
13791,0,0,320,0.129531123685294,1
13792,3,426,574,0.134877852192606,0.999609650736976
13793,4,565,570,0.137791552207826,0.999797046852894
13794,5,414,580,0.140463929442183,0.999568744541464
13795,1,89,544,0.129428928663746,0.99849116329297
13796,2,350,451,0.133605914464652,0.999683981838256
13797,1,216,481,0.130318833326108,0.999349978973718
13798,1,90,609,0.128574475111234,0.998013568543726
13799,4,382,577,0.137660907153102,0.999510534469124
13800,0,0,558,0.126611471689346,1
13801,2,417,517,0.132767844021788,0.999686286148015
13802,0,0,217,0.130836838530196,1
13803,0,0,508,0.127213871007686,1
13804,3,255,394,0.137214999662409,0.999621207604274
13805,2,316,430,0.133872299636735,0.999664597628309
13806,4,442,497,0.138742362508263,0.999744033912909
13807,1,292,660,0.128085520733495,0.998997258293621
13808,4,220,319,0.141126836993039,0.999683283387696
13809,1,40,671,0.127666402027946,0.996755757808459
13810,4,410,626,0.13701957881668,0.9994625048679
13811,0,0,82,0.132588608042445,1
13812,3,550,669,0.133683642112762,0.999659583482234
13813,3,210,252,0.139134316491614,0.999757243390601
13814,2,238,653,0.130946652665172,0.998722403786811
13815,2,362,598,0.131718945283126,0.999426410557435
13816,1,172,402,0.131320223111999,0.999439382646911
13817,1,232,424,0.131054685505925,0.999527782983267
13818,0,0,531,0.126936056929389,1
13819,2,234,394,0.134325368892218,0.999586010637689
13820,3,241,701,0.133114401780409,0.998388211058671
13821,3,414,536,0.135370079086488,0.999652545676052
13822,1,4,205,0.133863007594704,0.999498939561371
13823,3,476,526,0.135511821411881,0.999749548741395
13824,1,520,668,0.128068926396425,0.999617385200951
13825,1,71,272,0.132990350680495,0.999501920366069
13827,4,592,643,0.136840028708734,0.99974956466024
13828,0,0,472,0.12765116013272,1
13829,3,550,710,0.133162848226983,0.999591489664468
13830,0,0,230,0.13067058985671,1
13831,5,692,698,0.138946519043232,0.999797449682835
13832,2,348,612,0.131535193449376,0.999350469085292
13833,0,0,617,0.125907937639812,1
13834,1,403,455,0.13069464177733,0.99974587182296
13835,2,438,697,0.130492734557959,0.999370751869153
13836,6,570,626,0.142702760946772,0.99974442432955
13837,6,682,707,0.141628298827773,0.999779788537169
13838,2,93,506,0.132775755126875,0.998700286711663
13839,2,278,482,0.133186038507693,0.999498032300253
13840,1,14,323,0.132292335703644,0.999191906149578
13841,1,261,573,0.129166599496243,0.999207821796076
13842,1,29,410,0.131147703374765,0.998893958909435
13843,5,556,614,0.140038225179872,0.999741554139367
13844,0,0,186,0.13123498999689,1
13845,4,601,725,0.135780521030551,0.999651180786641
13846,0,0,317,0.129568785628057,1
13847,6,539,700,0.141692476886671,0.999578960599593
13848,2,637,713,0.130343380106934,0.999719893531804
13849,4,511,669,0.136484900518483,0.999590762622722
13850,1,587,594,0.128985858910406,0.999791313275259
13851,2,342,475,0.133293362218126,0.999635491359344
13852,3,386,644,0.1339572788179,0.999358756054889
13853,6,685,731,0.141308334959678,0.999756876286069
13854,0,0,668,0.125306068146253,1
13855,4,489,571,0.137766595680201,0.999710528264979
13856,1,392,510,0.129999770134026,0.999661340124806
13857,0,0,689,0.125059908733076,1
13858,4,364,393,0.140134632464393,0.999772838593327
13859,6,544,718,0.141450790938647,0.99955248946746
13860,4,376,713,0.135852790794738,0.999064261356791
13861,4,432,450,0.139371933884654,0.999784340397137
13862,1,335,598,0.12888207540622,0.999364026118183
13863,5,629,678,0.139200496978841,0.999752580829874
13864,1,222,667,0.127949369700623,0.998590601652973
13865,0,0,303,0.129744831331824,1
13866,3,595,679,0.133565109573264,0.99970928361072
13867,5,461,711,0.138717904753269,0.999365271247794
13868,3,540,728,0.132932211774399,0.999537138287391
13869,9,647,670,0.150552298914596,0.999784719134141
13870,0,0,485,0.127492903808751,1
13871,1,232,422,0.131080371635855,0.9995318912184
13873,3,310,533,0.135380874252736,0.999447627094712
13874,3,556,614,0.134387231635851,0.99974085091814
13875,0,0,670,0.12528258264981,1
13876,3,417,529,0.135462154086611,0.999667931330186
13877,2,421,528,0.132627834830437,0.9996764774661
13878,1,264,443,0.130819822378757,0.999554957218388
13879,0,0,371,0.128894204045624,1
13880,3,567,694,0.133369544458041,0.999647554470591
13881,1,136,415,0.131138376643035,0.999302620316033
13882,0,0,242,0.130517504095037,1
13883,3,459,537,0.135365780057296,0.999715667348197
13884,3,500,523,0.135554361840528,0.999778393016348
13885,1,80,387,0.131479147551542,0.999206073014295
13886,3,677,721,0.1330482792169,0.999757158223292
13887,2,136,490,0.133019017990439,0.999006427909792
13888,3,511,518,0.135620894391156,0.999793867310207
13889,1,125,170,0.134357686809835,0.99975217613398
13890,2,261,715,0.130159054396876,0.998492491453387
13891,0,0,681,0.125153569622848,1
13892,2,161,282,0.135797260004772,0.999651099307305
13894,1,424,466,0.130558718190437,0.999756800212729
13895,3,432,554,0.135139268570803,0.9996528755401
13896,1,263,373,0.131717831774139,0.999670916644164
13897,2,685,723,0.130227420952845,0.999762771329964
13898,0,0,543,0.126791591595941,1
13899,1,13,36,0.136154589456205,0.99977519470271
13900,5,535,635,0.139753879365757,0.999685407845317
13901,3,412,429,0.136776839838646,0.999784181892477
13902,0,0,246,0.13046655518598,1
13903,2,234,674,0.130669660754871,0.998574222840239
13904,0,0,551,0.126695463918551,1
13905,3,636,699,0.133318955661785,0.999735544040911
13906,0,0,329,0.129418269109647,1
13907,2,140,434,0.133764079110789,0.999239518687879
13908,3,501,699,0.133289491822764,0.999514599862442
13909,2,656,675,0.130815388599096,0.999781519454221
13910,1,425,594,0.128958439750739,0.999578782708853
13911,0,0,728,0.124605312101391,1
13912,5,607,653,0.139527600124977,0.999755893521957
13913,3,395,640,0.134012563452554,0.999395515420592
13914,2,168,375,0.134557905993028,0.999486222768953
13915,1,100,250,0.133289338469393,0.999603696861247
13916,2,177,472,0.133278762305231,0.999239764260212
13917,3,140,591,0.134501130234043,0.998420139408025
13918,4,633,690,0.13623753480669,0.999742875748393
13919,3,495,681,0.133517435533067,0.999539598275509
13920,0,0,326,0.129455865444878,1
13921,2,341,509,0.132854013082025,0.999574242732425
13922,4,381,455,0.139296319657918,0.999719985032938
13923,2,146,245,0.136292134304882,0.999683995373927
13924,4,621,688,0.136261386087578,0.999730843095747
13925,0,0,183,0.131273649422416,1
13927,5,571,683,0.139123570173969,0.999667921081421
13928,1,355,468,0.130522184443209,0.999668020080009
13929,4,322,527,0.138311128212909,0.999484755510998
13930,3,440,473,0.136200043159801,0.999767956405398
13931,3,532,686,0.133463268059303,0.999601763705776
13932,3,231,310,0.138345426234281,0.999712104141023
13933,4,345,357,0.140624121647235,0.999790172142876
13934,3,698,705,0.133252027322388,0.999793981294617
13935,0,0,715,0.124756476650085,1
13936,0,0,197,0.13109343336939,1
13937,3,393,642,0.133985901580936,0.999384487507654
13938,5,611,709,0.138788800799341,0.999689343209022
13939,2,231,259,0.136118090075696,0.99977162424014
13940,2,587,645,0.131178663794347,0.9997406734277
13941,3,297,310,0.138355921147276,0.999787942510518
13942,1,15,691,0.127336686708591,0.996044674835918
13943,2,387,583,0.131917969887598,0.999519961445519
13944,4,436,637,0.136882930717803,0.999499269041132
13945,1,378,668,0.128026929022997,0.999289582776173
13946,7,458,535,0.14677781440084,0.999716322400461
13947,3,372,492,0.135938047686933,0.999654911663263
13948,0,0,83,0.132575459539899,1
13949,3,523,535,0.135401430400256,0.999789169050179
13950,2,554,596,0.131787524296333,0.999758070322897
13952,0,0,248,0.130441095644728,1
13953,3,491,693,0.133363058456631,0.99950547513101
13954,2,518,557,0.13227473532273,0.999761098150637
13955,1,128,234,0.133507179864233,0.999674634176605
13956,4,657,678,0.136395931222333,0.999781763897248
13957,5,592,723,0.138600466540467,0.999637797424259
13958,2,305,673,0.130733792174878,0.998970723803124
13959,1,324,631,0.128464932490711,0.99923092935267
13960,2,167,622,0.131294022619124,0.998458059794132
13961,3,377,721,0.132955341921074,0.999058804758556
13962,5,512,552,0.140863880054487,0.99976221361074
13963,2,64,313,0.135351409428685,0.99937279420694
13964,3,198,585,0.134632209702351,0.998827035282671
13965,2,595,671,0.130856305724249,0.999719526668663
13966,2,449,530,0.132607348706696,0.999711926133815
13967,3,481,560,0.135070830612215,0.999714595126036
13969,3,177,222,0.139542118951205,0.999753676086563
13970,4,321,530,0.138270393603878,0.999475118254256
13971,1,305,507,0.130017169577065,0.999509778311511
13972,1,157,363,0.131821680753768,0.999494680266961
13973,0,0,236,0.130594002113241,1
13974,4,600,651,0.136737262813384,0.99974960862229
13975,2,182,287,0.135734617228713,0.999675812498824
13976,4,718,719,0.135876845781443,0.999800755325354
13977,2,484,655,0.131033577344346,0.99957298185331
13978,3,261,473,0.136159722149678,0.999471982535228
13979,0,0,75,0.132680720636968,1
13980,5,588,705,0.138836639905515,0.999660428675544
13981,4,679,730,0.135730676550839,0.99975003881179
13982,3,654,669,0.133700610954539,0.999786473092921
13983,3,545,632,0.134154900513776,0.999704833707261
13984,4,574,674,0.136434074534917,0.999686762274406
13985,2,597,620,0.131492287875761,0.999777551837606
13986,1,389,496,0.130175201994775,0.999677069299026
13987,4,494,605,0.137319305405986,0.999669433882858
13988,5,557,699,0.138908609959398,0.999618095507779
13989,2,483,598,0.131750500836915,0.999665840457122
13990,4,653,655,0.136692802342442,0.99979983982335
13991,3,464,649,0.133918740968297,0.999540523492767
13992,2,293,474,0.133294332073068,0.999547342044401
13993,1,193,568,0.129194448899701,0.998950671213174
13994,1,579,617,0.128702628558956,0.999761576623525
13995,1,78,640,0.128147512795134,0.997605728491842
13996,1,235,583,0.129026985234039,0.999071744075918
13997,2,235,332,0.135145146751904,0.99968805183773
13998,1,62,167,0.134386964941358,0.999675084661653
13999,4,581,633,0.136968545694103,0.999748357737575
14000,1,78,446,0.13070483681549,0.998963254942006
14001,2,303,719,0.130141622707135,0.998731430481083
14002,1,614,708,0.127600779496943,0.999697423347661
14003,5,418,665,0.1393169730879,0.999371058262209
14004,0,0,188,0.131209229693914,1
14005,3,414,557,0.135096162231219,0.999618046964673
14006,2,218,614,0.131440627256935,0.998820185390562
14007,1,332,692,0.127707249576953,0.999036697004365
14008,3,476,597,0.134591271919767,0.999655226033187
14009,4,587,687,0.136268150308666,0.999686937138553
14010,2,372,432,0.133856326241699,0.999736969664241
14011,1,25,318,0.132363876960199,0.999248068894327
14012,2,227,655,0.130911947599501,0.998645144811842
14013,2,308,577,0.131968111005915,0.999333032072491
14014,4,391,697,0.136072910078988,0.999188621669012
14015,1,395,690,0.127761705123951,0.999275756546998
14016,0,0,56,0.132931386908596,1
14017,0,0,405,0.128473059369906,1
14019,2,173,276,0.135880280826964,0.999678600658817
14020,3,599,656,0.133857789726759,0.999742276394954
14021,3,501,705,0.133213044197289,0.99950148973086
14022,2,227,691,0.130441111692139,0.998415120073986
14023,4,645,704,0.136059053765879,0.999740608309062
14024,2,363,645,0.131120636164452,0.999298432440407
14025,3,526,596,0.134613543444521,0.999726303179619
14027,6,203,244,0.148026033198184,0.999760359642797
14028,2,541,685,0.130672096039656,0.999621834326476
14029,1,134,679,0.12770468659929,0.99780208659484
14030,2,52,215,0.136677442023577,0.999574834443402
14031,5,592,594,0.140310938132216,0.999801150976933
14032,2,548,607,0.131648392736233,0.999739288522435
14033,2,235,618,0.131400122328998,0.998888654496574
14034,1,282,330,0.132276492018878,0.999749647282
14035,5,475,623,0.139900513283092,0.999605229122594
14036,5,553,730,0.138498012575553,0.999550887831195
14037,4,640,703,0.136071113852748,0.999735825076446
14038,3,646,663,0.133775579369642,0.999784549233245
14039,4,315,615,0.137125867068796,0.999202452477967
14040,2,67,77,0.138578744144284,0.999789394165821
14041,1,711,716,0.127517737392554,0.999793151776727
14042,4,523,560,0.137917577518741,0.999764806943504
14043,1,12,303,0.132557277732586,0.999253431971328
14044,5,327,551,0.140830364322526,0.999429625032918
14045,4,557,565,0.137856368734684,0.999794225613663
14046,4,538,648,0.136765116571601,0.999671634713666
14047,3,454,466,0.136294011487354,0.999789093674167
14048,6,554,582,0.143300634036318,0.999776289703677
14049,3,679,713,0.133149029687152,0.99976770435622
14050,2,249,473,0.133294066503901,0.999449928019156
14051,1,326,547,0.129518803617559,0.999468776534889
14052,3,444,655,0.133835649507732,0.999483122086938
14053,0,0,103,0.132313036045324,1
14054,2,240,526,0.132599793716466,0.999275267691693
14055,2,428,623,0.131421776271531,0.999523676462143
14057,3,426,471,0.136224277103458,0.999754904362357
14058,4,476,652,0.136697769350345,0.999554682575065
14059,3,318,425,0.136814213797668,0.999673837257011
14060,2,326,698,0.130426396335326,0.998956074249961
14062,4,449,722,0.135771662932265,0.999306385225377
14063,9,653,671,0.15053899667111,0.999790065775181
14064,2,365,476,0.133285218378525,0.999669832757785
14065,1,15,709,0.127082635117904,0.995730956839127
14066,2,505,657,0.131013517897514,0.999607540859205
14067,2,543,657,0.131021474932233,0.999668251479266
14068,2,288,483,0.133176009599338,0.999518108158653
14069,3,456,477,0.136149729010914,0.999780299145397
14070,0,0,424,0.128238910304864,1
14071,0,0,386,0.128708065056777,1
14072,5,625,646,0.139623086041032,0.999782754984704
14073,2,140,683,0.130448330773572,0.997723293047282
14074,0,0,618,0.125896080710102,1
14075,3,262,426,0.136787648696771,0.999575596155689
14076,6,665,725,0.141385019959553,0.999740176909951
14078,2,341,711,0.130269604188146,0.998967525227137
14079,3,402,412,0.137001067555949,0.999790954077257
14080,0,0,554,0.126659453607527,1
14081,3,137,454,0.136361420497341,0.999136782452735
14082,6,369,649,0.142323837358975,0.999247779531561
14084,1,275,403,0.13133449844456,0.999644111259927
14085,1,200,383,0.131574390123023,0.999544855754681
14086,2,723,727,0.130183111125688,0.999795384455575
14087,5,520,608,0.140111930285572,0.999702347163036
14088,2,258,375,0.134581176365148,0.999659073380446
14089,1,370,723,0.127342343301096,0.999070126245416
14090,2,111,371,0.134590709165289,0.999344479073037
14091,2,205,689,0.13044569479108,0.998263432822096
14092,1,501,677,0.127954697395329,0.999568288478163
14093,9,669,698,0.150157313497562,0.999778206680055
14094,1,397,598,0.12890162903154,0.999515646812246
14095,3,131,661,0.13352800932995,0.997747150379356
14096,3,294,380,0.137411346452001,0.999703382520396
14097,4,493,624,0.137069400879276,0.999637753994261
14098,3,368,586,0.13470519580986,0.999462919444253
14099,0,0,632,0.125730317860901,1
14100,0,0,226,0.130721698277802,1
14101,1,40,328,0.132238084744342,0.999265875292075
14102,3,478,490,0.13598221681158,0.999789120007497
14103,1,330,541,0.129595455103755,0.99949141353847
14105,3,600,694,0.13337602312291,0.99969611414378
14106,3,656,705,0.133246379838848,0.99975160805523
14107,3,470,652,0.133881874872709,0.999546847759362
14108,0,0,582,0.126324341878442,1
14109,3,232,271,0.138877438744286,0.999760691227493
14110,2,116,684,0.130400044045331,0.997447326784119
14111,2,582,685,0.130680267498456,0.999684344754346
14112,3,334,381,0.137404820022093,0.999752198302424
14113,2,508,531,0.13260343666257,0.999777361834794
14114,2,415,485,0.133178213422623,0.999725327653107
14115,3,366,453,0.136451727603603,0.999702844343991
14116,5,513,670,0.139282118320976,0.999589402202747
14117,4,523,701,0.136071549942342,0.99955223077611
